session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,user_rating,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
session_051724,user_00147,movie_0482,3/10/24,Desktop,19.7,70.7,paused,4K,Canada,False,,fitzgeralddesiree@example.org,Nancy,Cole,30.0,Female,USA,Massachusetts,South Michelleville,Premium,2023-03-20,True,24.56,Smart TV,2.0,2025-03-03 12:55:51.174033,Love Battle,TV Series,History,,1997,32.0,TV-PG,English,USA,,,,3.0,120.0,True,2022-10-15,False
session_074951,user_05707,movie_0365,3/4/25,Smart TV,79.9,68.2,completed,HD,USA,False,,lthomas@example.net,Randy,Roberts,19.0,Female,USA,Ohio,Murphyborough,Premium,2024-04-04,False,14.24,Desktop,3.0,2022-09-08 00:56:09.365779,First Quest,TV Series,Action,Mystery,2011,70.0,NC-17,English,USA,7.3,,,,170.0,False,2025-06-30,True
session_038577,user_00326,movie_0238,12/2/24,Smart TV,33.0,65.7,started,SD,Canada,False,,maysdiane@example.org,Jean,Miller,,Female,Canada,British Columbia,Douglasshire,Standard,2025-04-10,True,25.88,Smart TV,2.0,2023-05-07 15:43:59.094234,Bright Journey,TV Series,Adventure,,2011,46.0,PG-13,Korean,USA,8.7,,,4.0,133.0,False,2022-02-03,False
session_062510,user_03473,movie_0679,8/8/25,Laptop,,57.0,paused,HD,Canada,True,,trujillosamantha@example.org,Jonathan,Richards,23.0,Female,USA,Tennessee,Lake Mauricechester,Basic,2023-06-10,True,6.29,Mobile,2.0,2024-10-27 11:27:34.070240,Dark Dragon,Documentary,Horror,,2015,87.0,TV-G,English,South Korea,5.2,,,,,False,2024-03-10,False
session_084522,user_06250,movie_0222,9/18/25,Desktop,71.7,10.8,completed,HD,USA,True,,jeffery98@example.com,Loretta,Sanchez,30.0,Prefer not to say,Canada,Newfoundland and Labrador,Port Angelica,Standard,2023-07-17,True,,Desktop,3.0,2024-02-24 07:06:21.521074,Battle Phoenix,TV Series,Western,Drama,1994,329.0,TV-MA,Japanese,USA,,,,11.0,153.0,False,2020-10-30,False
session_066950,user_03296,movie_0435,9/8/24,Mobile,,69.2,stopped,HD,USA,False,,operez@example.com,Brenda,Douglas,15.0,Female,USA,Texas,New Mikaylaland,Premium,2025-01-24,False,4.73,Smart TV,4.0,2023-06-23 14:39:27.911995,Mission Phoenix,Documentary,Family,Thriller,2009,101.0,TV-PG,English,Canada,6.2,,,,,False,2023-11-25,True
session_072011,user_01117,movie_0128,5/19/24,Mobile,10.0,99.3,started,HD,USA,True,1.0,xthomas@example.org,Mario,Carr,60.0,Male,USA,Tennessee,Taylorchester,Basic,2023-02-19,True,5.58,Desktop,2.0,2022-12-17 21:48:24.794658,A Quest,Limited Series,History,,2008,58.0,NC-17,English,Canada,4.9,,,2.0,153.0,False,2022-03-29,False
session_096393,user_05164,movie_0437,4/1/24,Mobile,107.8,85.3,stopped,HD,USA,False,,mmatthews@example.com,Megan,Bennett,38.0,Female,Canada,Quebec,Williamsmouth,Standard,2024-11-03,True,4.09,Laptop,,2023-11-05 10:00:56.100473,Ice Secret,Movie,Animation,Drama,2016,93.0,TV-PG,English,USA,8.0,237105.0,,,,True,2023-02-19,False
session_035371,user_01657,movie_0980,7/22/24,Desktop,150.7,5.5,completed,HD,USA,False,,knguyen@example.net,Michael,Cohen,38.0,Female,USA,New York,West Nicoleton,Basic,2024-06-09,False,,Mobile,3.0,2024-09-19 00:54:02.652650,War Battle,TV Series,Adventure,Biography,1966,17.0,TV-MA,Spanish,USA,8.0,,,13.0,166.0,False,2024-03-11,False
session_040177,user_04389,movie_0324,3/20/24,Laptop,93.6,10.3,stopped,4K,USA,False,,davidjohnson@example.net,William,Alvarez,26.0,,USA,Texas,Nathanmouth,Premium,2022-11-25,True,13.65,Smart TV,1.0,2023-10-24 06:01:40.626664,Phoenix Dragon,Documentary,Fantasy,,1994,66.0,PG,English,Canada,6.9,,,,,False,2021-01-02,True
session_047293,user_00247,movie_0157,8/22/25,Tablet,47.9,98.7,stopped,4K,Canada,True,4.0,bmosley@example.com,Jonathan,Schultz,21.0,Female,USA,Pennsylvania,Port Leslie,Standard,2024-02-19,True,16.27,Desktop,,2024-09-08 23:18:50.118067,Last Ice,Documentary,Sport,,2001,77.0,R,German,USA,10.0,,,,,False,2022-02-15,False
session_018670,user_01170,movie_0184,12/6/24,Mobile,36.3,10.4,paused,HD,USA,False,,stephenjohnson@example.net,James,Bradley,49.0,Female,USA,Virginia,West Christophertown,Premium,2025-06-04,True,10.88,Tablet,2.0,2022-08-15 16:51:23.977226,Legend House,Documentary,Documentary,,2000,84.0,PG-13,English,USA,7.3,,,,,True,2021-06-26,False
session_080747,user_00952,movie_0937,12/18/24,Mobile,31.4,21.8,started,HD,USA,False,,thomastimothy@example.org,David,Mendoza,64.0,Male,USA,Florida,Bruceton,Standard,2024-09-27,True,23.95,Mobile,3.0,2023-11-18 13:39:19.081489,Journey House,Movie,History,,2010,108.0,TV-Y7,English,USA,0.6,27987637.0,,,,False,2020-11-26,False
session_010944,user_08772,movie_0274,2/11/24,Desktop,57.2,34.5,stopped,4K,USA,False,,dennis91@example.org,Diana,Jones,30.0,Female,USA,Indiana,Lake Kyle,Premium+,2023-12-31,True,11.07,Desktop,4.0,2025-07-08 16:30:22.330112,Story Phoenix,Stand-up Comedy,Horror,,1996,51.0,NC-17,Korean,USA,6.8,,,,,True,2024-11-11,False
session_058478,user_03717,movie_0659,4/22/24,Mobile,261.1,,completed,HD,USA,False,,phernandez@example.net,Jeffrey,Moore,14.0,Male,Canada,New Brunswick,Port Normaborough,Basic,2022-12-29,True,,Laptop,3.0,2023-07-31 00:08:22.686114,Little Night,TV Series,Sci-Fi,,2009,40.0,TV-14,English,USA,,,,3.0,171.0,True,2025-06-01,False
session_066006,user_03185,movie_0660,11/16/24,Laptop,40.1,38.0,completed,HD,USA,False,,christina12@example.org,Gary,Beard,,Other,USA,Missouri,Colleenbury,Standard,2023-12-11,True,19.19,Smart TV,1.0,2024-03-23 04:21:52.370922,Fire Secret,Movie,Adventure,,1990,121.0,PG-13,English,South Korea,8.6,,3300259.0,,,True,2023-12-04,False
session_022103,user_07892,movie_0833,11/17/24,Tablet,32.0,44.2,completed,4K,USA,False,4.0,edward30@example.org,Rita,Nguyen,42.0,Female,USA,Texas,Martinberg,Premium+,2024-06-06,True,18.38,Laptop,5.0,2022-10-06 13:20:15.572467,Mystery Mystery,Movie,Biography,,1999,114.0,PG,Korean,USA,4.0,42562175.0,4613013.0,,,False,2022-09-13,False
session_020053,user_00110,movie_0956,9/18/25,Smart TV,112.6,,completed,4K,USA,False,,justin88@example.com,Melissa,Nelson,49.0,Female,Canada,Quebec,Franciscomouth,Standard,2024-09-27,True,38.06,Smart TV,6.0,2024-10-18 04:44:21.382774,A Love,Stand-up Comedy,Adventure,,2001,97.0,G,English,USA,8.4,,,,,False,2023-01-20,False
session_083297,user_06815,movie_0576,11/16/25,Smart TV,14.4,19.2,paused,SD,USA,True,,wsmith@example.com,Jacob,Dudley,,Female,USA,California,Karenfort,Standard,2025-06-02,True,4.83,Gaming Console,1.0,2023-06-20 11:28:15.142992,Love Kingdom,Movie,Crime,,2001,104.0,G,Hindi,France,7.1,5073775.0,,,,False,2024-09-13,False
session_078103,user_07327,movie_0580,1/22/24,Tablet,114.8,56.1,completed,4K,Canada,False,,portermary@example.com,Carl,Smith,26.0,Male,USA,North Carolina,East Jonathanhaven,Basic,2023-08-19,True,,Gaming Console,1.0,2024-11-04 00:35:03.748084,Last Love,Stand-up Comedy,Crime,,2014,74.0,PG,English,South Korea,6.2,,,,,True,2022-01-19,False
session_080009,user_02554,movie_0441,10/7/25,Mobile,17.4,4.7,stopped,HD,Canada,False,,michael10@example.net,Kelsey,Bentley,57.0,Prefer not to say,USA,New Jersey,Melindahaven,Premium,2023-12-14,True,7.17,Gaming Console,2.0,2025-04-06 16:52:05.444062,Day Legend,TV Series,Comedy,Thriller,1993,56.0,TV-G,Hindi,USA,4.0,,,8.0,199.0,False,2021-07-14,False
session_041651,user_03321,movie_0099,10/27/25,Mobile,21.8,93.7,started,HD,Canada,False,,robert98@example.org,Kevin,Johnson,18.0,Female,USA,Michigan,Hernandezfort,Basic,2024-08-12,True,16.46,Gaming Console,4.0,2023-01-17 06:53:09.601251,Dragon Day,Documentary,Western,,2021,110.0,PG,English,UK,8.3,,,,,False,2021-07-06,True
session_070616,user_03174,movie_0355,11/22/24,Smart TV,64.3,34.6,stopped,HD,Canada,False,,caseyandrew@example.com,Amber,Braun,27.0,Male,Canada,Newfoundland and Labrador,Harrisview,Basic,2024-05-06,True,,Tablet,4.0,2024-08-15 21:56:36.598196,Dream Dream,Limited Series,Family,Crime,2019,65.0,R,English,USA,5.9,,,4.0,177.0,False,2024-07-24,False
session_011640,user_04655,movie_0903,9/16/24,Mobile,135.6,9.9,paused,HD,USA,True,2.0,sfrye@example.org,Jason,James,40.0,Male,USA,Pennsylvania,Jacksonton,Basic,2022-09-07,False,15.57,Mobile,1.0,2025-02-20 05:08:37.388478,Secret Battle,Stand-up Comedy,Animation,,2024,63.0,TV-14,German,USA,8.3,,,,,False,2023-08-30,False
session_043344,user_05920,movie_0188,8/27/24,Mobile,92.5,83.8,paused,HD,USA,False,,ortizaudrey@example.org,Wendy,Lynch,20.0,Other,USA,North Carolina,East Eric,Basic,2025-06-15,True,9.98,Laptop,2.0,2023-08-21 20:53:00.598819,Our Hero,Movie,Comedy,,1998,111.0,TV-PG,English,USA,9.3,6199801.0,15193445.0,,,False,2022-09-12,False
session_056093,user_02662,movie_0505,4/4/24,Desktop,45.9,72.3,stopped,SD,USA,False,,linmark@example.net,Molly,Miller,34.0,Male,USA,Texas,Port Mistyview,Premium,2025-05-03,True,4.43,Mobile,2.0,2022-08-04 03:15:31.570919,Phoenix Day,Movie,Western,,1994,117.0,TV-14,Korean,USA,8.5,994027.0,12250323.0,,,False,2023-07-08,False
session_014868,user_04364,movie_0507,7/23/25,Tablet,105.4,,stopped,4K,USA,False,,thomasedwards@example.org,Cristian,Rogers,63.0,Female,USA,New York,Joshuabury,Standard,2023-09-23,True,9.51,Mobile,3.0,2022-08-19 10:48:43.469895,Old Empire,Movie,Thriller,,1991,118.0,PG-13,Spanish,USA,4.9,5168542.0,23957389.0,,,False,2025-06-14,True
session_078049,user_05995,movie_0095,7/28/24,Tablet,,12.8,completed,SD,Canada,False,,jharper@example.com,Susan,Johnson,32.0,Male,Canada,Nova Scotia,Nicholasburgh,Basic,2023-11-20,True,4.47,Desktop,2.0,2022-09-07 19:55:21.249119,Legend Storm,TV Series,Fantasy,,2003,32.0,TV-MA,English,USA,3.6,,,9.0,76.0,True,2025-05-06,False
session_044936,user_06746,movie_0059,3/5/24,Smart TV,22.7,29.5,started,HD,USA,False,,tlozano@example.org,John,Fowler,35.0,,USA,Indiana,Melissaborough,Premium,2024-04-11,True,10.65,Tablet,1.0,2024-04-17 18:39:00.400592,Night Secret,TV Series,Romance,Sci-Fi,1992,580.0,TV-14,French,USA,6.3,,,4.0,42.0,True,2020-08-24,False
session_006854,user_04552,movie_0541,11/13/25,Laptop,192.9,38.5,paused,HD,USA,False,,gina84@example.org,Jennifer,Knight,20.0,Male,USA,Virginia,West Seth,Basic,2023-11-26,False,16.41,Mobile,3.0,2024-02-18 05:58:39.281157,Princess Love,Documentary,Adventure,,2024,76.0,TV-G,Japanese,USA,4.8,,,,,False,2021-02-28,False
session_072458,user_03856,movie_0155,8/24/24,Mobile,98.0,50.5,completed,HD,USA,False,,kathrynbender@example.com,Ruth,Santana,36.0,Other,USA,Michigan,New Barbaramouth,Premium,2025-06-27,True,15.54,Desktop,,2025-03-12 09:19:12.915051,Dream Battle,Movie,Romance,,2005,140.0,TV-Y7,English,USA,6.5,,10889136.0,,,False,2025-07-01,False
session_036781,user_09110,movie_0470,5/25/24,Tablet,71.9,,completed,4K,USA,False,3.0,kendrawilliams@example.com,Robert,Hughes,49.0,Female,Canada,Newfoundland and Labrador,East Lauren,Premium,2023-10-23,True,7.64,Tablet,1.0,2025-03-19 06:44:29.595485,Mystery House,Documentary,Biography,,1994,112.0,TV-Y,Italian,USA,5.7,,,,,False,2025-06-30,False
session_062490,user_03258,movie_0782,11/19/24,Desktop,65.7,34.4,paused,Ultra HD,USA,False,,chenjennifer@example.net,Tracey,Hancock,52.0,Male,USA,Virginia,Doyletown,Standard,2023-12-10,True,11.48,Laptop,2.0,2022-10-21 19:33:59.893561,Last Princess,Movie,Crime,,2020,98.0,R,Hindi,France,8.0,,131032034.0,,,True,2023-12-21,True
session_086354,user_02189,movie_0204,11/11/25,Smart TV,48.7,17.9,completed,HD,USA,False,3.0,ospencer@example.org,Andrew,Johnson,30.0,Female,USA,Pennsylvania,Lake Jonathanhaven,Premium,2024-08-02,False,13.38,Desktop,4.0,2023-10-10 00:04:28.184371,My Quest,Movie,Action,,1998,100.0,TV-14,English,UK,5.3,1055495.0,1732903.0,,,False,2023-04-24,True
session_044847,user_03447,movie_0903,12/21/24,Smart TV,78.4,54.5,stopped,HD,USA,False,,kevin46@example.org,Patrick,Scott,22.0,Female,Canada,New Brunswick,Ashleybury,Premium,2022-11-01,False,22.75,Desktop,2.0,2025-06-07 20:50:15.629841,Secret Battle,Stand-up Comedy,Animation,,2024,63.0,TV-14,German,USA,8.3,,,,,False,2023-08-30,False
session_012546,user_04755,movie_0814,4/12/24,Mobile,111.8,93.6,paused,HD,USA,False,2.0,ryankeith@example.com,Stephanie,Rivera,49.0,Female,USA,North Carolina,Santoschester,Standard,2025-07-11,True,14.44,Gaming Console,3.0,2023-06-09 09:24:31.825062,Adventure Legend,TV Series,Adventure,,2004,62.0,TV-Y7,Korean,USA,6.3,,,11.0,13.0,False,2022-03-04,False
session_033365,user_01200,movie_0357,7/19/24,Laptop,32.9,16.0,stopped,HD,Canada,True,,zclark@example.net,Stanley,White,20.0,,Canada,British Columbia,Lake Dylan,Premium,2022-11-26,True,10.45,Smart TV,2.0,2025-02-04 00:01:32.532004,Our Queen,Movie,Crime,,2006,115.0,TV-Y,English,USA,6.6,1750267.0,,,,False,2025-06-22,False
session_005500,user_04577,movie_0139,8/17/25,Desktop,76.3,94.5,completed,HD,USA,True,,andersonpamela@example.net,Jennifer,Holloway,,Female,USA,Texas,Mayhaven,Premium+,2024-02-25,True,66.12,Laptop,2.0,2024-08-08 08:47:06.428538,Last War,Limited Series,Mystery,,1993,23.0,TV-G,English,USA,4.4,,,2.0,102.0,False,2024-05-05,False
session_098119,user_02752,movie_0518,10/3/24,Smart TV,,,completed,SD,USA,True,,tammy20@example.org,Thomas,Dean,29.0,Female,Canada,British Columbia,Alejandroton,Premium,2024-07-19,True,,Gaming Console,1.0,2024-11-20 14:27:47.444705,A Quest,Movie,Horror,,2002,89.0,G,Spanish,USA,8.3,,2839053.0,,,False,2025-01-09,False
session_044503,user_05604,movie_0560,6/1/24,Smart TV,9.2,55.9,started,HD,Canada,False,,orocha@example.org,Jason,Brown,,Male,USA,New Jersey,South Kathrynshire,Premium+,2023-04-05,True,5.31,Tablet,3.0,2024-09-18 01:07:12.496065,Ice Queen,Stand-up Comedy,Adventure,,1997,51.0,TV-Y,English,Germany,,,,,,False,2025-04-19,False
session_086719,user_09488,movie_0804,8/26/24,Desktop,71.5,,completed,HD,USA,True,,qmorgan@example.org,Jesse,Lee,25.0,Female,USA,New York,Port Henryborough,Standard,2023-04-04,False,25.42,Desktop,4.0,2024-05-15 21:59:13.963098,Battle Queen,Movie,Mystery,,2000,118.0,TV-Y,English,UK,7.0,,,,,False,2025-01-22,False
session_038391,user_07577,movie_0668,1/8/24,Desktop,146.2,47.7,paused,4K,Canada,False,3.0,ashley46@example.com,Justin,Maxwell,,Male,USA,Georgia,West Sarahside,Standard,2023-09-09,True,11.81,Laptop,,2024-12-30 21:24:28.264361,Day Journey,Movie,Crime,,2013,50.0,TV-PG,Korean,South Korea,3.1,5519943.0,,,,True,2022-02-22,False
session_078374,user_09034,movie_0110,1/17/24,Desktop,94.7,70.7,stopped,SD,USA,False,,atkinsphilip@example.com,Linda,Mason,,Male,USA,Ohio,Lake Rhonda,Premium+,2025-05-28,True,12.19,Tablet,2.0,2024-02-24 21:00:14.641696,Queen Day,Movie,Comedy,Adventure,1998,122.0,NC-17,English,USA,5.5,3551286.0,,,,True,2022-06-03,False
session_008361,user_02493,movie_0788,8/29/24,Tablet,21.9,95.7,started,HD,Canada,True,,frobinson@example.net,Thomas,Chan,29.0,Male,Canada,Alberta,North Mary,Basic,2023-08-03,True,17.37,Laptop,3.0,2025-05-09 23:04:40.972733,Day Warrior,Stand-up Comedy,Documentary,Animation,2024,44.0,TV-Y7,Spanish,South Korea,6.0,,,,,True,2021-10-10,False
session_001626,user_03912,movie_0499,10/16/25,Desktop,,28.5,stopped,4K,Canada,False,,meyerkenneth@example.org,Andre,Barnes,,Male,USA,Florida,Hallside,Standard,2023-03-31,True,6.1,Laptop,1.0,2022-11-20 07:51:44.872990,Family Story,TV Series,Western,,1998,43.0,TV-Y7,English,USA,7.9,,,10.0,163.0,False,2023-10-01,False
session_043926,user_03869,movie_0444,3/20/24,Smart TV,359.3,49.9,stopped,4K,USA,False,5.0,frostgregory@example.org,Stephanie,Perry,37.0,Prefer not to say,USA,Pennsylvania,Samueltown,Premium,2023-11-09,True,6.58,Desktop,2.0,2024-08-27 02:03:24.645159,Dragon Mystery,TV Series,Romance,,2010,58.0,TV-Y,English,USA,7.8,,,3.0,129.0,False,2023-03-23,True
session_054927,user_03729,movie_0148,6/23/24,Smart TV,200.0,,completed,HD,Canada,False,,joelvazquez@example.com,Margaret,James,39.0,Male,USA,Missouri,West Christopherfurt,Basic,2025-01-26,False,1.2,Gaming Console,3.0,2025-05-11 22:08:39.732873,War Storm,TV Series,Mystery,,1997,66.0,TV-Y7,Spanish,USA,8.9,,,1.0,101.0,True,2022-07-29,False
session_088502,user_09609,movie_0093,10/11/24,Desktop,52.3,28.9,paused,HD,USA,True,,lisa39@example.com,Melissa,Anthony,34.0,Male,Canada,Quebec,Rojasburgh,Premium,2025-01-01,True,17.33,Laptop,1.0,2023-10-24 18:16:20.272204,City Queen,Movie,History,Biography,2020,101.0,R,English,USA,9.7,,41795066.0,,,True,2024-03-31,False
session_055270,user_02132,movie_0902,6/21/25,Smart TV,,25.6,stopped,HD,USA,False,,qgallagher@example.com,Michael,Jackson,39.0,Male,USA,Indiana,Karenshire,Premium,2023-01-20,True,10.55,Mobile,2.0,2024-02-10 07:23:00.255721,Mystery Ice,TV Series,Action,Drama,2004,41.0,NC-17,English,USA,3.7,,,14.0,56.0,True,2024-10-22,True
session_045505,user_09133,movie_0868,2/3/24,Desktop,102.5,37.4,completed,4K,Canada,False,,wanda31@example.net,Amanda,Porter,27.0,Female,USA,Massachusetts,New Janice,Premium,2023-04-09,True,18.22,Desktop,2.0,2023-11-05 15:20:35.627802,War Empire,TV Series,Crime,Horror,1965,77.0,PG-13,English,France,6.5,,,1.0,150.0,False,2021-09-29,False
session_048364,user_06414,movie_0115,1/30/24,Mobile,49.7,84.1,completed,SD,USA,False,,shieldskarina@example.com,Michael,Casey,,,Canada,Ontario,Adamsmouth,Premium,2023-11-28,False,6.78,Mobile,6.0,2024-12-11 13:30:00.834901,War Dragon,Movie,Crime,,2021,69.0,NC-17,English,USA,6.0,18860431.0,57338013.0,,,True,2021-04-09,False
session_003405,user_08989,movie_0540,1/3/25,Desktop,,39.9,paused,HD,Canada,False,,lanceharrison@example.org,April,Johnson,13.0,Male,USA,Ohio,South Robertmouth,Premium,2024-04-20,False,,Laptop,5.0,2024-01-13 17:48:22.667966,Warrior Story,Documentary,Music,Mystery,2004,86.0,TV-MA,Italian,USA,7.7,,,,,True,2020-09-03,False
session_046176,user_02856,movie_0409,12/1/24,Desktop,126.2,87.0,started,HD,USA,False,,brhodes@example.org,Matthew,Farley,55.0,Female,USA,North Carolina,Bryanhaven,Standard,2023-07-19,True,7.92,Tablet,,2024-06-19 00:53:17.305359,Mystery Storm,Documentary,Fantasy,Drama,2020,99.0,TV-14,English,USA,7.8,,,,,False,2023-04-18,True
session_098746,user_07464,movie_0719,3/23/24,Mobile,138.1,46.5,stopped,4K,USA,False,,scottmorales@example.com,Dylan,Henry,29.0,,USA,Maryland,Acostaland,Premium+,2022-12-01,True,13.47,Tablet,,2025-06-01 06:45:59.525449,Warrior Dream,Movie,Sci-Fi,Drama,1991,99.0,NC-17,English,Germany,,,516398028.0,,,False,2023-10-16,False
session_076644,user_06991,movie_0613,5/10/24,Smart TV,,19.8,completed,HD,USA,False,,cashley@example.org,Catherine,Clark,36.0,,Canada,Quebec,South Diamond,Standard,2023-02-15,True,9.6,Desktop,5.0,2022-08-16 22:31:31.597487,Princess Day,Limited Series,Sci-Fi,Crime,1993,30.0,TV-Y7,English,USA,4.6,,,8.0,19.0,False,2024-12-27,False
session_092838,user_05426,movie_0651,9/18/24,Tablet,141.9,44.8,started,SD,Canada,False,,gabrielbenson@example.org,Robin,Lyons,44.0,Prefer not to say,Canada,New Brunswick,Dunnberg,Standard,2023-04-16,False,11.69,Tablet,1.0,2022-12-21 11:37:22.504348,Phoenix Day,Movie,Documentary,Action,2019,114.0,R,English,USA,4.1,386155.0,51575130.0,,,False,2024-02-29,True
session_049892,user_09464,movie_0121,4/19/24,Desktop,,86.6,completed,SD,Canada,False,4.0,harringtonmichael@example.com,Mary,Johnson,9.0,Male,USA,Texas,Kimberlymouth,Premium,2022-12-17,True,15.75,Desktop,5.0,2023-09-22 02:40:59.312906,Last Dream,Movie,Mystery,,2004,113.0,G,English,USA,6.1,1666756.0,,,,False,2022-09-09,False
session_087566,user_02916,movie_0260,9/4/25,Desktop,32.6,30.1,paused,SD,USA,True,2.0,nicolereed@example.net,Elizabeth,Stanley,20.0,Female,USA,New Jersey,Lake Janet,Premium,2024-09-03,True,7.56,Laptop,1.0,2023-07-02 14:55:09.365172,Love Love,Stand-up Comedy,Action,,2018,55.0,PG-13,French,USA,4.7,,,,,False,2023-04-29,False
session_022206,user_03994,movie_0240,5/14/25,Smart TV,62.9,50.5,completed,4K,USA,False,5.0,juliamiller@example.com,Nicholas,Jones,,Male,Canada,Quebec,Lake Hunter,Basic,2024-08-12,False,13.83,Mobile,3.0,2022-11-24 22:06:03.500492,Last House,Movie,Drama,,2022,152.0,NC-17,French,USA,,,38401267.0,,,False,2024-12-02,False
session_037186,user_02663,movie_0484,4/14/25,Desktop,,70.7,completed,HD,Canada,True,,lgreen@example.org,David,Adams,38.0,Male,Canada,Ontario,New Christopher,Standard,2024-05-15,True,5.45,Gaming Console,8.0,2024-05-17 11:09:16.490906,Secret King,Movie,Animation,Adventure,1994,90.0,TV-MA,Japanese,South Korea,4.8,360993.0,2993307.0,,,False,2020-08-24,False
session_093618,user_06417,movie_0180,9/26/25,Smart TV,75.2,,completed,HD,Canada,False,4.0,david17@example.org,Monica,Savage,35.0,Female,Canada,Nova Scotia,Chelseaton,Basic,2024-05-18,True,,Tablet,4.0,2025-02-02 14:34:44.055483,Story Queen,TV Series,Action,,2010,26.0,G,English,USA,6.5,,,1.0,159.0,False,2020-11-18,False
session_040558,user_01522,movie_0687,6/2/24,Laptop,45.0,63.9,paused,HD,Canada,False,1.0,ysmith@example.org,Andrea,Moody,44.0,Male,USA,Michigan,Alexanderstad,Premium,2025-03-30,True,19.46,Smart TV,1.0,2023-12-10 09:50:48.238438,Adventure Warrior,TV Series,Crime,,2014,47.0,TV-PG,English,USA,8.4,,,2.0,57.0,False,2021-10-25,True
session_050189,user_07619,movie_0167,2/6/24,Smart TV,340.8,80.1,stopped,SD,Canada,True,,barrettwendy@example.net,John,Faulkner,40.0,Female,Canada,Nova Scotia,Stephenstad,Standard,2024-07-03,True,17.25,Laptop,1.0,2023-04-27 09:14:14.414660,Battle Night,TV Series,Adventure,,2010,37.0,TV-MA,Italian,USA,,,,9.0,178.0,False,2021-06-26,False
session_026205,user_02383,movie_0744,11/30/25,Smart TV,,92.4,stopped,Ultra HD,Canada,False,,phillipsmelissa@example.com,David,Ball,22.0,,USA,New York,Port Miranda,Standard,2024-07-26,True,12.28,Tablet,2.0,2022-11-23 16:22:56.358628,A Adventure,Stand-up Comedy,Documentary,,1994,49.0,G,English,South Korea,,,,,,False,2022-04-19,False
session_015929,user_09948,movie_0628,1/18/24,Laptop,42.4,97.3,paused,HD,USA,False,,heathjonathan@example.com,Todd,Moore,,Female,USA,Washington,Port Emily,Basic,2024-01-01,True,4.68,Smart TV,6.0,2025-01-30 17:25:41.671674,Phoenix Story,TV Series,Music,,2010,45.0,TV-14,English,Canada,8.0,,,13.0,170.0,False,2024-04-11,False
session_019324,user_01438,movie_0435,5/27/25,Tablet,67.1,90.7,paused,HD,USA,False,,donnamcintosh@example.net,Crystal,Collier,49.0,,USA,North Carolina,Irwinport,Premium,2023-04-22,True,4.49,Mobile,5.0,2025-03-03 03:08:53.408618,Mission Phoenix,Documentary,Family,Thriller,2009,101.0,TV-PG,English,Canada,6.2,,,,,False,2023-11-25,True
session_092690,user_08666,movie_0922,7/30/25,Desktop,62.5,87.7,paused,HD,Canada,False,,janetrobinson@example.org,Kathleen,Lewis,40.0,Male,Canada,Quebec,West Spencer,Standard,2023-04-05,True,20.49,Tablet,1.0,2025-04-16 16:23:49.609200,Our Story,Movie,Crime,,2017,118.0,NC-17,French,Canada,8.0,,,,,True,2024-11-29,True
session_099222,user_04296,movie_0188,2/14/24,Laptop,51.7,,completed,HD,USA,False,,andrew75@example.net,Ashley,Scott,,,USA,Massachusetts,Waltermouth,Premium,2025-06-04,True,13.01,Desktop,3.0,2024-10-24 02:23:34.655614,Our Hero,Movie,Comedy,,1998,111.0,TV-PG,English,USA,9.3,6199801.0,15193445.0,,,False,2022-09-12,False
session_076396,user_05922,movie_0537,2/4/25,Tablet,39.6,84.0,started,Ultra HD,USA,False,,leachsamantha@example.net,Amber,Peters,56.0,Male,USA,New Jersey,South Keithfort,Standard,2025-07-06,True,4.03,Desktop,,2023-10-09 06:13:46.449595,New Story,Movie,Horror,,1998,67.0,PG-13,Italian,UK,5.6,3291844.0,9314738.0,,,True,2022-08-16,True
session_096163,user_00079,movie_0168,6/3/24,Mobile,,77.3,started,HD,Canada,False,,chrisrichard@example.org,Ebony,Harper,30.0,Male,USA,Massachusetts,East Marie,Premium,2024-09-30,True,17.62,Tablet,,2023-10-27 06:09:22.208968,Love Love,Movie,Crime,Mystery,1997,103.0,G,English,USA,6.9,5781768.0,,,,True,2023-02-13,False
session_072735,user_05524,movie_0322,6/15/24,Smart TV,,60.3,paused,Ultra HD,USA,False,,greeneabigail@example.com,Jason,Brown,43.0,,Canada,Prince Edward Island,Saraland,Basic,2024-07-16,True,10.47,Tablet,1.0,2023-04-19 14:09:39.849429,Day Night,Movie,Western,,2015,109.0,PG,Spanish,USA,6.2,18695365.0,255722052.0,,,True,2022-07-30,False
session_075146,user_05533,movie_0297,3/25/25,Smart TV,33.8,40.4,completed,Ultra HD,Canada,False,,pmunoz@example.org,Mariah,Thompson,45.0,,USA,New York,Nelsonburgh,Premium,2025-03-04,True,9.71,Smart TV,,2025-01-26 03:38:48.768472,Secret Mission,Documentary,Thriller,,1995,99.0,NC-17,English,USA,4.8,,,,,False,2022-11-02,False
